PLZ	City	State	County	address
16775	Schönermark	Brandenburg	Landkreis Oberhavel	16775, Schönermark, Landkreis Oberhavel, Brandenburg
16775	Klein-Mutz	Brandenburg	Landkreis Oberhavel	16775, Klein-Mutz, Landkreis Oberhavel, Brandenburg
16775	Gransee	Brandenburg	Landkreis Oberhavel	16775, Gransee, Landkreis Oberhavel, Brandenburg
16792	Kurtschlag	Brandenburg	Landkreis Oberhavel	16792, Kurtschlag, Landkreis Oberhavel, Brandenburg
16792	Zehdenick	Brandenburg	Landkreis Oberhavel	16792, Zehdenick, Landkreis Oberhavel, Brandenburg
16792	Wesendorf	Brandenburg	Landkreis Oberhavel	16792, Wesendorf, Landkreis Oberhavel, Brandenburg
16798	Zootzen	Brandenburg	Landkreis Oberhavel	16798, Zootzen, Landkreis Oberhavel, Brandenburg
16798	Steinförde	Brandenburg	Landkreis Oberhavel	16798, Steinförde, Landkreis Oberhavel, Brandenburg
16798	Himmelpfort	Brandenburg	Landkreis Oberhavel	16798, Himmelpfort, Landkreis Oberhavel, Brandenburg
16798	Fürstenberg/Havel	Brandenburg	Landkreis Oberhavel	16798, Fürstenberg/Havel, Landkreis Oberhavel, Brandenburg
16798	Altthymen	Brandenburg	Landkreis Oberhavel	16798, Altthymen, Landkreis Oberhavel, Brandenburg
16816	Neuruppin	Brandenburg	Landkreis Ostprignitz-Ruppin	16816, Neuruppin, Landkreis Ostprignitz-Ruppin, Brandenburg
16818	Dabergotz	Brandenburg	Landkreis Ostprignitz-Ruppin	16818, Dabergotz, Landkreis Ostprignitz-Ruppin, Brandenburg
16818	Fehrbellin Wall	Brandenburg	Landkreis Ostprignitz-Ruppin	16818, Fehrbellin Wall, Landkreis Ostprignitz-Ruppin, Brandenburg
16818	Walsleben	Brandenburg	Landkreis Ostprignitz-Ruppin	16818, Walsleben, Landkreis Ostprignitz-Ruppin, Brandenburg
16818	Märkisch Linden	Brandenburg	Landkreis Ostprignitz-Ruppin	16818, Märkisch Linden, Landkreis Ostprignitz-Ruppin, Brandenburg
16818	Basdorf	Brandenburg	Landkreis Ostprignitz-Ruppin	16818, Basdorf, Landkreis Ostprignitz-Ruppin, Brandenburg
16818	Storbeck-Frankendorf	Brandenburg	Landkreis Ostprignitz-Ruppin	16818, Storbeck-Frankendorf, Landkreis Ostprignitz-Ruppin, Brandenburg
16818	Rheinsberg Braunsberg	Brandenburg	Landkreis Ostprignitz-Ruppin	16818, Rheinsberg Braunsberg, Landkreis Ostprignitz-Ruppin, Brandenburg
16818	Temnitzquell	Brandenburg	Landkreis Ostprignitz-Ruppin	16818, Temnitzquell, Landkreis Ostprignitz-Ruppin, Brandenburg
16818	Fehrbellin Wustrau-Altfriesack	Brandenburg	Landkreis Ostprignitz-Ruppin	16818, Fehrbellin Wustrau-Altfriesack, Landkreis Ostprignitz-Ruppin, Brandenburg
16818	Fehrbellin Deutschhof	Brandenburg	Landkreis Ostprignitz-Ruppin	16818, Fehrbellin Deutschhof, Landkreis Ostprignitz-Ruppin, Brandenburg
16818	Fehrbellin Langen	Brandenburg	Landkreis Ostprignitz-Ruppin	16818, Fehrbellin Langen, Landkreis Ostprignitz-Ruppin, Brandenburg
16827	Alt Ruppin	Brandenburg	Landkreis Ostprignitz-Ruppin	16827, Alt Ruppin, Landkreis Ostprignitz-Ruppin, Brandenburg
16831	Rheinsberg	Brandenburg	Landkreis Ostprignitz-Ruppin	16831, Rheinsberg, Landkreis Ostprignitz-Ruppin, Brandenburg
16831	Rheinsberg Zechlinerhütte	Brandenburg	Landkreis Ostprignitz-Ruppin	16831, Rheinsberg Zechlinerhütte, Landkreis Ostprignitz-Ruppin, Brandenburg
16831	Rheinsberg Kleinzerlang	Brandenburg	Landkreis Ostprignitz-Ruppin	16831, Rheinsberg Kleinzerlang, Landkreis Ostprignitz-Ruppin, Brandenburg
16831	Rheinsberg Großzerlang	Brandenburg	Landkreis Ostprignitz-Ruppin	16831, Rheinsberg Großzerlang, Landkreis Ostprignitz-Ruppin, Brandenburg
16831	Rheinsberg Schwanow	Brandenburg	Landkreis Ostprignitz-Ruppin	16831, Rheinsberg Schwanow, Landkreis Ostprignitz-Ruppin, Brandenburg
16831	Rheinsberg Zühlen	Brandenburg	Landkreis Ostprignitz-Ruppin	16831, Rheinsberg Zühlen, Landkreis Ostprignitz-Ruppin, Brandenburg
16831	Rheinsberg Heinrichsdorf	Brandenburg	Landkreis Ostprignitz-Ruppin	16831, Rheinsberg Heinrichsdorf, Landkreis Ostprignitz-Ruppin, Brandenburg
16831	Rheinsberg Linow	Brandenburg	Landkreis Ostprignitz-Ruppin	16831, Rheinsberg Linow, Landkreis Ostprignitz-Ruppin, Brandenburg
16831	Rheinsberg Zechow	Brandenburg	Landkreis Ostprignitz-Ruppin	16831, Rheinsberg Zechow, Landkreis Ostprignitz-Ruppin, Brandenburg
16833	Fehrbellin Brunne	Brandenburg	Landkreis Ostprignitz-Ruppin	16833, Fehrbellin Brunne, Landkreis Ostprignitz-Ruppin, Brandenburg
16833	Fehrbellin Betzin	Brandenburg	Landkreis Ostprignitz-Ruppin	16833, Fehrbellin Betzin, Landkreis Ostprignitz-Ruppin, Brandenburg
16833	Fehrbellin Dechtow	Brandenburg	Landkreis Ostprignitz-Ruppin	16833, Fehrbellin Dechtow, Landkreis Ostprignitz-Ruppin, Brandenburg
16833	Fehrbellin Lentzke	Brandenburg	Landkreis Ostprignitz-Ruppin	16833, Fehrbellin Lentzke, Landkreis Ostprignitz-Ruppin, Brandenburg
16833	Fehrbellin Linum	Brandenburg	Landkreis Ostprignitz-Ruppin	16833, Fehrbellin Linum, Landkreis Ostprignitz-Ruppin, Brandenburg
16833	Fehrbellin Walchow	Brandenburg	Landkreis Ostprignitz-Ruppin	16833, Fehrbellin Walchow, Landkreis Ostprignitz-Ruppin, Brandenburg
16833	Fehrbellin Tarmow	Brandenburg	Landkreis Ostprignitz-Ruppin	16833, Fehrbellin Tarmow, Landkreis Ostprignitz-Ruppin, Brandenburg
16833	Fehrbellin Karwesee	Brandenburg	Landkreis Ostprignitz-Ruppin	16833, Fehrbellin Karwesee, Landkreis Ostprignitz-Ruppin, Brandenburg
16833	Fehrbellin Königshorst	Brandenburg	Landkreis Ostprignitz-Ruppin	16833, Fehrbellin Königshorst, Landkreis Ostprignitz-Ruppin, Brandenburg
16833	Fehrbellin Hakenberg	Brandenburg	Landkreis Ostprignitz-Ruppin	16833, Fehrbellin Hakenberg, Landkreis Ostprignitz-Ruppin, Brandenburg
16833	Fehrbellin Protzen	Brandenburg	Landkreis Ostprignitz-Ruppin	16833, Fehrbellin Protzen, Landkreis Ostprignitz-Ruppin, Brandenburg
16833	Fehrbellin	Brandenburg	Landkreis Ostprignitz-Ruppin	16833, Fehrbellin, Landkreis Ostprignitz-Ruppin, Brandenburg
16835	Lindow (Mark) Schönberg (Mark)	Brandenburg	Landkreis Ostprignitz-Ruppin	16835, Lindow (Mark) Schönberg (Mark), Landkreis Ostprignitz-Ruppin, Brandenburg
16835	Vielitz	Brandenburg	Landkreis Ostprignitz-Ruppin	16835, Vielitz, Landkreis Ostprignitz-Ruppin, Brandenburg
16835	Seebeck-Strubensee	Brandenburg	Landkreis Ostprignitz-Ruppin	16835, Seebeck-Strubensee, Landkreis Ostprignitz-Ruppin, Brandenburg
16835	Rheinsberg Dierberg	Brandenburg	Landkreis Ostprignitz-Ruppin	16835, Rheinsberg Dierberg, Landkreis Ostprignitz-Ruppin, Brandenburg
16835	Herzberg	Brandenburg	Landkreis Ostprignitz-Ruppin	16835, Herzberg, Landkreis Ostprignitz-Ruppin, Brandenburg
16835	Lindow (Mark)	Brandenburg	Landkreis Ostprignitz-Ruppin	16835, Lindow (Mark), Landkreis Ostprignitz-Ruppin, Brandenburg
16835	Rüthnick	Brandenburg	Landkreis Ostprignitz-Ruppin	16835, Rüthnick, Landkreis Ostprignitz-Ruppin, Brandenburg
16835	Lindow (Mark) Hindenberg	Brandenburg	Landkreis Ostprignitz-Ruppin	16835, Lindow (Mark) Hindenberg, Landkreis Ostprignitz-Ruppin, Brandenburg
16837	Rheinsberg Dorf Zechlin	Brandenburg	Landkreis Ostprignitz-Ruppin	16837, Rheinsberg Dorf Zechlin, Landkreis Ostprignitz-Ruppin, Brandenburg
16837	Rheinsberg Wallitz	Brandenburg	Landkreis Ostprignitz-Ruppin	16837, Rheinsberg Wallitz, Landkreis Ostprignitz-Ruppin, Brandenburg
16837	Rheinsberg Flecken Zechlin	Brandenburg	Landkreis Ostprignitz-Ruppin	16837, Rheinsberg Flecken Zechlin, Landkreis Ostprignitz-Ruppin, Brandenburg
16837	Wittstock/Dosse Zempow	Brandenburg	Landkreis Ostprignitz-Ruppin	16837, Wittstock/Dosse Zempow, Landkreis Ostprignitz-Ruppin, Brandenburg
16837	Rheinsberg Kagar	Brandenburg	Landkreis Ostprignitz-Ruppin	16837, Rheinsberg Kagar, Landkreis Ostprignitz-Ruppin, Brandenburg
16837	Rheinsberg Luhme	Brandenburg	Landkreis Ostprignitz-Ruppin	16837, Rheinsberg Luhme, Landkreis Ostprignitz-Ruppin, Brandenburg
16845	Temnitztal	Brandenburg	Landkreis Ostprignitz-Ruppin	16845, Temnitztal, Landkreis Ostprignitz-Ruppin, Brandenburg
16845	Neustadt (Dosse)	Brandenburg	Landkreis Ostprignitz-Ruppin	16845, Neustadt (Dosse), Landkreis Ostprignitz-Ruppin, Brandenburg
16845	Dreetz	Brandenburg	Landkreis Ostprignitz-Ruppin	16845, Dreetz, Landkreis Ostprignitz-Ruppin, Brandenburg
16845	Temnitztal Wildberg	Brandenburg	Landkreis Ostprignitz-Ruppin	16845, Temnitztal Wildberg, Landkreis Ostprignitz-Ruppin, Brandenburg
16845	Sieversdorf-Hohenofen	Brandenburg	Landkreis Ostprignitz-Ruppin	16845, Sieversdorf-Hohenofen, Landkreis Ostprignitz-Ruppin, Brandenburg
16845	Temnitztal Garz	Brandenburg	Landkreis Ostprignitz-Ruppin	16845, Temnitztal Garz, Landkreis Ostprignitz-Ruppin, Brandenburg
16845	Märkisch Linden	Brandenburg	Landkreis Ostprignitz-Ruppin	16845, Märkisch Linden, Landkreis Ostprignitz-Ruppin, Brandenburg
16845	Breddin	Brandenburg	Landkreis Ostprignitz-Ruppin	16845, Breddin, Landkreis Ostprignitz-Ruppin, Brandenburg
16845	Fehrbellin Manker	Brandenburg	Landkreis Ostprignitz-Ruppin	16845, Fehrbellin Manker, Landkreis Ostprignitz-Ruppin, Brandenburg
16845	Großderschau	Brandenburg	Landkreis Havelland	16845, Großderschau, Landkreis Havelland, Brandenburg
16845	Stüdenitz-Schönermark	Brandenburg	Landkreis Ostprignitz-Ruppin	16845, Stüdenitz-Schönermark, Landkreis Ostprignitz-Ruppin, Brandenburg
16845	Zernitz-Lohm	Brandenburg	Landkreis Ostprignitz-Ruppin	16845, Zernitz-Lohm, Landkreis Ostprignitz-Ruppin, Brandenburg
16845	Kyritz Holzhausen	Brandenburg	Landkreis Ostprignitz-Ruppin	16845, Kyritz Holzhausen, Landkreis Ostprignitz-Ruppin, Brandenburg
16866	Kunow	Brandenburg	Landkreis Prignitz	16866, Kunow, Landkreis Prignitz, Brandenburg
16866	Kolrep	Brandenburg	Landkreis Prignitz	16866, Kolrep, Landkreis Prignitz, Brandenburg
16866	Wutike	Brandenburg	Landkreis Prignitz	16866, Wutike, Landkreis Prignitz, Brandenburg
16866	Kyritz Drewen	Brandenburg	Landkreis Ostprignitz-Ruppin	16866, Kyritz Drewen, Landkreis Ostprignitz-Ruppin, Brandenburg
16866	Schrepkow	Brandenburg	Landkreis Prignitz	16866, Schrepkow, Landkreis Prignitz, Brandenburg
16866	Demerthin	Brandenburg	Landkreis Prignitz	16866, Demerthin, Landkreis Prignitz, Brandenburg
16866	Vehlow	Brandenburg	Landkreis Prignitz	16866, Vehlow, Landkreis Prignitz, Brandenburg
16866	Rehfeld-Berlitt	Brandenburg	Landkreis Ostprignitz-Ruppin	16866, Rehfeld-Berlitt, Landkreis Ostprignitz-Ruppin, Brandenburg
16866	Barenthin	Brandenburg	Landkreis Prignitz	16866, Barenthin, Landkreis Prignitz, Brandenburg
16866	Kyritz	Brandenburg	Landkreis Ostprignitz-Ruppin	16866, Kyritz, Landkreis Ostprignitz-Ruppin, Brandenburg
16866	Granzow	Brandenburg	Landkreis Prignitz	16866, Granzow, Landkreis Prignitz, Brandenburg
16866	Schönhagen	Brandenburg	Landkreis Prignitz	16866, Schönhagen, Landkreis Prignitz, Brandenburg
16866	Teetz-Ganz	Brandenburg	Landkreis Ostprignitz-Ruppin	16866, Teetz-Ganz, Landkreis Ostprignitz-Ruppin, Brandenburg
16866	Groß Welle	Brandenburg	Landkreis Prignitz	16866, Groß Welle, Landkreis Prignitz, Brandenburg
16866	Dannenwalde	Brandenburg	Landkreis Prignitz	16866, Dannenwalde, Landkreis Prignitz, Brandenburg
16866	Döllen	Brandenburg	Landkreis Prignitz	16866, Döllen, Landkreis Prignitz, Brandenburg
16866	Görike	Brandenburg	Landkreis Prignitz	16866, Görike, Landkreis Prignitz, Brandenburg
16866	Vehlin	Brandenburg	Landkreis Prignitz	16866, Vehlin, Landkreis Prignitz, Brandenburg
16866	Kyritz Kötzlin	Brandenburg	Landkreis Ostprignitz-Ruppin	16866, Kyritz Kötzlin, Landkreis Ostprignitz-Ruppin, Brandenburg
16866	Gumtow	Brandenburg	Landkreis Prignitz	16866, Gumtow, Landkreis Prignitz, Brandenburg
16866	Bork-Lellichow	Brandenburg	Landkreis Ostprignitz-Ruppin	16866, Bork-Lellichow, Landkreis Ostprignitz-Ruppin, Brandenburg
16868	Wusterhausen (Dosse)	Brandenburg	Landkreis Ostprignitz-Ruppin	16868, Wusterhausen (Dosse), Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Heiligengrabe Papenbruch	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Heiligengrabe Papenbruch, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Heiligengrabe	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Heiligengrabe, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Heiligengrabe Blandikow	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Heiligengrabe Blandikow, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Heiligengrabe Maulbeerwalde	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Heiligengrabe Maulbeerwalde, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Heiligengrabe Jabel	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Heiligengrabe Jabel, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Wittstock/Dosse Groß Haßlow	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Wittstock/Dosse Groß Haßlow, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Heiligengrabe Wernikow	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Heiligengrabe Wernikow, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Heiligengrabe Blesendorf	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Heiligengrabe Blesendorf, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Heiligengrabe Zaatzke	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Heiligengrabe Zaatzke, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Wittstock/Dosse Fretzdorf	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Wittstock/Dosse Fretzdorf, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Heiligengrabe Liebenthal	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Heiligengrabe Liebenthal, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Wittstock/Dosse Dossow	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Wittstock/Dosse Dossow, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Wittstock/Dosse Christdorf	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Wittstock/Dosse Christdorf, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Wittstock/Dosse Schweinrich	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Wittstock/Dosse Schweinrich, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Wittstock/Dosse Rossow	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Wittstock/Dosse Rossow, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Wittstock/Dosse Berlinchen	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Wittstock/Dosse Berlinchen, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Heiligengrabe Grabow bei Blumenthal	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Heiligengrabe Grabow bei Blumenthal, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Wittstock/Dosse Niemerlang	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Wittstock/Dosse Niemerlang, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Wittstock/Dosse Gadow	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Wittstock/Dosse Gadow, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Wittstock/Dosse Wulfersdorf	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Wittstock/Dosse Wulfersdorf, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Wittstock/Dosse Dranse	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Wittstock/Dosse Dranse, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Wittstock/Dosse Herzsprung	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Wittstock/Dosse Herzsprung, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Wittstock/Dosse	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Wittstock/Dosse, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Wittstock/Dosse Zootzen	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Wittstock/Dosse Zootzen, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Wittstock/Dosse Goldbeck	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Wittstock/Dosse Goldbeck, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Wittstock/Dosse Königsberg	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Wittstock/Dosse Königsberg, Landkreis Ostprignitz-Ruppin, Brandenburg
16909	Wittstock/Dosse Sewekow	Brandenburg	Landkreis Ostprignitz-Ruppin	16909, Wittstock/Dosse Sewekow, Landkreis Ostprignitz-Ruppin, Brandenburg
16918	Wittstock/Dosse Freyenstein	Brandenburg	Landkreis Ostprignitz-Ruppin	16918, Wittstock/Dosse Freyenstein, Landkreis Ostprignitz-Ruppin, Brandenburg
16921	Alt Krüssow	Brandenburg	Landkreis Prignitz	16921, Alt Krüssow, Landkreis Prignitz, Brandenburg
16928	Pritzwalk	Brandenburg	Landkreis Prignitz	16928, Pritzwalk, Landkreis Prignitz, Brandenburg
16928	Groß Woltersdorf	Brandenburg	Landkreis Prignitz	16928, Groß Woltersdorf, Landkreis Prignitz, Brandenburg
16928	Heiligengrabe Blumenthal	Brandenburg	Landkreis Prignitz	16928, Heiligengrabe Blumenthal, Landkreis Prignitz, Brandenburg
16928	Alt Krüssow	Brandenburg	Landkreis Prignitz	16928, Alt Krüssow, Landkreis Prignitz, Brandenburg
16928	Gerdshagen	Brandenburg	Landkreis Prignitz	16928, Gerdshagen, Landkreis Prignitz, Brandenburg
16928	Steffenshagen	Brandenburg	Landkreis Prignitz	16928, Steffenshagen, Landkreis Prignitz, Brandenburg
16928	Boddin-Langnow	Brandenburg	Landkreis Prignitz	16928, Boddin-Langnow, Landkreis Prignitz, Brandenburg
16928	Beveringen	Brandenburg	Landkreis Prignitz	16928, Beveringen, Landkreis Prignitz, Brandenburg
16928	Vettin	Brandenburg	Landkreis Prignitz	16928, Vettin, Landkreis Prignitz, Brandenburg
16928	Kuhsdorf	Brandenburg	Landkreis Prignitz	16928, Kuhsdorf, Landkreis Prignitz, Brandenburg
16928	Heiligengrabe Rosenwinkel	Brandenburg	Landkreis Prignitz	16928, Heiligengrabe Rosenwinkel, Landkreis Prignitz, Brandenburg
16928	Sadenbeck	Brandenburg	Landkreis Prignitz	16928, Sadenbeck, Landkreis Prignitz, Brandenburg
16928	Helle	Brandenburg	Landkreis Prignitz	16928, Helle, Landkreis Prignitz, Brandenburg
16928	Lindenberg	Brandenburg	Landkreis Prignitz	16928, Lindenberg, Landkreis Prignitz, Brandenburg
16928	Wilmersdorf	Brandenburg	Landkreis Prignitz	16928, Wilmersdorf, Landkreis Prignitz, Brandenburg
16928	Mesendorf	Brandenburg	Landkreis Prignitz	16928, Mesendorf, Landkreis Prignitz, Brandenburg
16928	Falkenhagen	Brandenburg	Landkreis Prignitz	16928, Falkenhagen, Landkreis Prignitz, Brandenburg
16928	Tüchen	Brandenburg	Landkreis Prignitz	16928, Tüchen, Landkreis Prignitz, Brandenburg
16928	Kuhbier	Brandenburg	Landkreis Prignitz	16928, Kuhbier, Landkreis Prignitz, Brandenburg
16928	Kemnitz	Brandenburg	Landkreis Prignitz	16928, Kemnitz, Landkreis Prignitz, Brandenburg
16928	Buchholz	Brandenburg	Landkreis Prignitz	16928, Buchholz, Landkreis Prignitz, Brandenburg
16928	Klein Woltersdorf	Brandenburg	Landkreis Prignitz	16928, Klein Woltersdorf, Landkreis Prignitz, Brandenburg
16928	Schönebeck	Brandenburg	Landkreis Prignitz	16928, Schönebeck, Landkreis Prignitz, Brandenburg
16928	Hoppenrade	Brandenburg	Landkreis Prignitz	16928, Hoppenrade, Landkreis Prignitz, Brandenburg
16928	Kehrberg	Brandenburg	Landkreis Prignitz	16928, Kehrberg, Landkreis Prignitz, Brandenburg
16928	Groß Pankow	Brandenburg	Landkreis Prignitz	16928, Groß Pankow, Landkreis Prignitz, Brandenburg
16945	Kümmernitztal	Brandenburg	Landkreis Prignitz	16945, Kümmernitztal, Landkreis Prignitz, Brandenburg
16945	Meyenburg	Brandenburg	Landkreis Prignitz	16945, Meyenburg, Landkreis Prignitz, Brandenburg
16945	Marienfließ	Brandenburg	Landkreis Prignitz	16945, Marienfließ, Landkreis Prignitz, Brandenburg
16945	Halenbeck-Rohlsdorf	Brandenburg	Landkreis Prignitz	16945, Halenbeck-Rohlsdorf, Landkreis Prignitz, Brandenburg
16949	Putlitz	Brandenburg	Landkreis Prignitz	16949, Putlitz, Landkreis Prignitz, Brandenburg
16949	Triglitz	Brandenburg	Landkreis Prignitz	16949, Triglitz, Landkreis Prignitz, Brandenburg
17268	Densow	Brandenburg	Landkreis Uckermark	17268, Densow, Landkreis Uckermark, Brandenburg
17268	Gandenitz	Brandenburg	Landkreis Uckermark	17268, Gandenitz, Landkreis Uckermark, Brandenburg
17268	Beutel	Brandenburg	Landkreis Uckermark	17268, Beutel, Landkreis Uckermark, Brandenburg
17268	Klosterwalde	Brandenburg	Landkreis Uckermark	17268, Klosterwalde, Landkreis Uckermark, Brandenburg
17268	Milmersdorf	Brandenburg	Landkreis Uckermark	17268, Milmersdorf, Landkreis Uckermark, Brandenburg
17268	Herzfelde	Brandenburg	Landkreis Uckermark	17268, Herzfelde, Landkreis Uckermark, Brandenburg
17268	Röddelin	Brandenburg	Landkreis Uckermark	17268, Röddelin, Landkreis Uckermark, Brandenburg
17268	Mittenwalde	Brandenburg	Landkreis Uckermark	17268, Mittenwalde, Landkreis Uckermark, Brandenburg
17268	Gollin	Brandenburg	Landkreis Uckermark	17268, Gollin, Landkreis Uckermark, Brandenburg
17268	Hammelspring	Brandenburg	Landkreis Uckermark	17268, Hammelspring, Landkreis Uckermark, Brandenburg
17268	Groß Dölln	Brandenburg	Landkreis Uckermark	17268, Groß Dölln, Landkreis Uckermark, Brandenburg
17268	Temmen-Ringenwalde	Brandenburg	Landkreis Uckermark	17268, Temmen-Ringenwalde, Landkreis Uckermark, Brandenburg
17268	Petznick	Brandenburg	Landkreis Uckermark	17268, Petznick, Landkreis Uckermark, Brandenburg
17268	Gerswalde	Brandenburg	Landkreis Uckermark	17268, Gerswalde, Landkreis Uckermark, Brandenburg
17268	Grunewald	Brandenburg	Landkreis Uckermark	17268, Grunewald, Landkreis Uckermark, Brandenburg
17268	Vietmannsdorf	Brandenburg	Landkreis Uckermark	17268, Vietmannsdorf, Landkreis Uckermark, Brandenburg
17268	Storkow	Brandenburg	Landkreis Uckermark	17268, Storkow, Landkreis Uckermark, Brandenburg
17268	Templin	Brandenburg	Landkreis Uckermark	17268, Templin, Landkreis Uckermark, Brandenburg
17268	Flieth-Stegelitz	Brandenburg	Landkreis Uckermark	17268, Flieth-Stegelitz, Landkreis Uckermark, Brandenburg
17268	Boitzenburger Land	Brandenburg	Landkreis Uckermark	17268, Boitzenburger Land, Landkreis Uckermark, Brandenburg
17279	Lychen	Brandenburg	Landkreis Uckermark	17279, Lychen, Landkreis Uckermark, Brandenburg
17291	Schenkenberg	Brandenburg	Landkreis Uckermark	17291, Schenkenberg, Landkreis Uckermark, Brandenburg
17291	Göritz	Brandenburg	Landkreis Uckermark	17291, Göritz, Landkreis Uckermark, Brandenburg
17291	Oberuckersee	Brandenburg	Landkreis Uckermark	17291, Oberuckersee, Landkreis Uckermark, Brandenburg
17291	Schönfeld	Brandenburg	Landkreis Uckermark	17291, Schönfeld, Landkreis Uckermark, Brandenburg
17291	Uckerfelde	Brandenburg	Landkreis Uckermark	17291, Uckerfelde, Landkreis Uckermark, Brandenburg
17291	Prenzlau	Brandenburg	Landkreis Uckermark	17291, Prenzlau, Landkreis Uckermark, Brandenburg
17291	Nordwestuckermark	Brandenburg	Landkreis Uckermark	17291, Nordwestuckermark, Landkreis Uckermark, Brandenburg
17291	Grünow	Brandenburg	Landkreis Uckermark	17291, Grünow, Landkreis Uckermark, Brandenburg
17291	Randowtal	Brandenburg	Landkreis Uckermark	17291, Randowtal, Landkreis Uckermark, Brandenburg
17291	Gramzow	Brandenburg	Landkreis Uckermark	17291, Gramzow, Landkreis Uckermark, Brandenburg
17291	Carmzow-Wallmow	Brandenburg	Landkreis Uckermark	17291, Carmzow-Wallmow, Landkreis Uckermark, Brandenburg
17326	Brüssow	Brandenburg	Landkreis Uckermark	17326, Brüssow, Landkreis Uckermark, Brandenburg
17337	Uckerland	Brandenburg	Landkreis Uckermark	17337, Uckerland, Landkreis Uckermark, Brandenburg
19309	Mellen	Brandenburg	Landkreis Prignitz	19309, Mellen, Landkreis Prignitz, Brandenburg
19309	Eldenburg	Brandenburg	Landkreis Prignitz	19309, Eldenburg, Landkreis Prignitz, Brandenburg
19309	Besandten	Brandenburg	Landkreis Prignitz	19309, Besandten, Landkreis Prignitz, Brandenburg
19309	Lenzen (Elbe)	Brandenburg	Landkreis Prignitz	19309, Lenzen (Elbe), Landkreis Prignitz, Brandenburg
19309	Lanz	Brandenburg	Landkreis Prignitz	19309, Lanz, Landkreis Prignitz, Brandenburg
19309	Wootz	Brandenburg	Landkreis Prignitz	19309, Wootz, Landkreis Prignitz, Brandenburg
19322	Weisen	Brandenburg	Landkreis Prignitz	19322, Weisen, Landkreis Prignitz, Brandenburg
19322	Rühstädt	Brandenburg	Landkreis Prignitz	19322, Rühstädt, Landkreis Prignitz, Brandenburg
19322	Breese	Brandenburg	Landkreis Prignitz	19322, Breese, Landkreis Prignitz, Brandenburg
19322	Wittenberge	Brandenburg	Landkreis Prignitz	19322, Wittenberge, Landkreis Prignitz, Brandenburg
19322	Groß Breese	Brandenburg	Landkreis Prignitz	19322, Groß Breese, Landkreis Prignitz, Brandenburg
19322	Cumlosen	Brandenburg	Landkreis Prignitz	19322, Cumlosen, Landkreis Prignitz, Brandenburg
